,Formation,Depth,GR,ILD_log10,DeltaPHI,PHIND,NM_M,RELPOS,Facies,Well Name,PE
1804,13,2798.5,85.068,0.615107987,1.4,19.1,1,0.306,2,1,3.479
1805,13,2799,90.082,0.605412798,4.9,16.35,1,0.29,2,1,3.52
1806,13,2799.5,90.381,0.592953572,10.2,13.2,1,0.274,2,1,3.749
1807,13,2800,90.296,0.578982843,10.2,13.1,1,0.258,2,1,3.794
1808,13,2800.5,85.317,0.565257343,11.9,13.75,1,0.242,2,1,3.776
1809,13,2801,84.741,0.549248557,10.1,17.05,1,0.226,2,1,3.599
1810,13,2801.5,81.491,0.539703239,4.4,22.6,1,0.21,2,1,3.399
1811,13,2802,85.146,0.536684673,0.4,25,1,0.194,2,1,3.19
1812,13,2802.5,83.997,0.538070787,-3.9,27.25,1,0.177,2,1,2.934
1813,13,2803,84.214,0.541454429,-10,30.5,1,0.161,2,1,2.647
1814,13,2803.5,80.845,0.537567257,-11.6,31.7,1,0.145,2,1,2.526
1815,13,2804,84.819,0.52530401,-12.5,30.55,1,0.129,2,1,2.527
1816,13,2804.5,85.426,0.510142699,-14,27.2,1,0.113,2,1,2.603
1817,13,2805,90.567,0.502153893,-5.6,21,1,0.097,2,1,2.726
1818,13,2805.5,99.422,0.507720977,3.99,29.3,1,0.081,2,1,2.306
1819,12,2808,56.187,0.654657755,3.99,25.7,2,1,5,1,2.893
1820,12,2808.5,35.522,0.70969387,1.4,11.7,2,0.985,8,1,3.941
1821,12,2809,23.688,0.777571805,-2.2,9.4,2,0.971,8,1,4.449
1822,12,2809.5,21.307,0.867349617,1.3,6.05,2,0.956,8,1,4.611
1823,12,2810,26.405,0.963315511,3.7,4.55,2,0.941,8,1,4.69
1824,12,2810.5,27.73,1.042536137,2.6,5.3,2,0.926,6,1,4.753
1825,12,2811,28.403,1.091350352,1.8,5.8,2,0.912,8,1,4.695
1826,12,2811.5,30.292,1.10744741,0.7,5.85,2,0.897,8,1,4.608
1827,12,2812,30.956,1.107277823,-0.3,5.75,2,0.882,8,1,4.557
1828,12,2812.5,33.036,1.107820267,-0.6,5.6,2,0.868,8,1,4.609
1829,12,2813,33.698,1.111262514,-0.3,5.25,2,0.853,8,1,4.643
1830,12,2813.5,29.775,1.1069724,0.1,4.75,2,0.838,8,1,4.66
1831,12,2814,24.094,1.089198367,-0.2,4.6,2,0.824,8,1,4.665
1832,12,2814.5,18.243,1.058501943,0.2,4.4,2,0.809,8,1,4.725
1833,12,2815,13.893,1.024362504,0.7,4.15,2,0.794,8,1,4.748
1834,12,2815.5,16.598,0.997648455,1.2,4.4,2,0.779,8,1,4.735
1835,12,2816,20.988,0.978773784,1.8,5.3,2,0.765,8,1,4.724
1836,12,2816.5,27.037,0.965201701,1.3,6.95,2,0.75,8,1,4.681
1837,12,2817,37.72,0.94767874,1.04,8.1,2,0.735,8,1,4.598
1838,12,2817.5,43.204,0.927319025,-1,8.2,2,0.721,8,1,4.552
1839,12,2818,51.049,0.911477217,-0.9,7.35,2,0.706,5,1,4.446
1840,12,2818.5,57.093,0.905472062,0.9,6.15,2,0.691,5,1,4.276
1841,12,2819,61.927,0.913707914,3,5.4,2,0.676,5,1,4.098
1842,12,2819.5,65.863,0.92808846,4.6,5.8,2,0.662,5,1,3.984
1843,12,2820,68.904,0.939718882,6.1,6.55,2,0.647,5,1,3.895
1844,12,2820.5,74.014,0.945714714,7,7,2,0.632,5,1,3.859
1845,12,2821,86.503,0.945960704,6.9,7.05,2,0.618,5,1,3.878
1846,12,2821.5,109.964,0.949341207,6.1,6.95,2,0.603,5,1,3.918
1847,12,2822,149.908,0.958372732,5.8,6.6,2,0.588,4,1,3.962
1848,12,2822.5,174.17,0.972063916,5.3,6.55,2,0.574,4,1,4.045
1849,12,2823,184.021,0.99100444,5.1,6.55,2,0.559,4,1,4.087
1850,12,2823.5,179.777,1.011866357,5.1,6.55,2,0.544,4,1,4.129
1851,12,2824,158.331,1.032739605,5.3,6.55,2,0.529,4,1,4.214
1852,12,2824.5,127.469,1.05415324,5.3,6.45,2,0.515,4,1,4.271
1853,12,2825,98.578,1.070000904,5.2,6,2,0.5,4,1,4.296
1854,12,2825.5,78.954,1.085112113,4.5,5.75,2,0.485,4,1,4.253
1855,12,2826,67.026,1.093946724,3.5,5.35,2,0.471,4,1,4.346
1856,12,2826.5,59.712,1.096562438,2.6,5,2,0.456,4,1,4.364
1857,12,2827,62.048,1.092439911,2.6,4.9,2,0.441,4,1,4.394
1858,12,2827.5,73.528,1.081995025,3,5.2,2,0.426,4,1,4.398
1859,12,2828,83.486,1.066251362,3.6,5.7,2,0.412,5,1,4.386
1860,12,2828.5,82.963,1.045283851,4.4,6.2,2,0.397,4,1,4.33
1861,12,2829,78.22,1.019946682,4.2,7.1,2,0.382,4,1,4.343
1862,12,2829.5,65.966,0.996686756,3.6,7.5,2,0.368,6,1,4.419
1863,12,2830,46.376,0.984347258,2.1,7.75,2,0.353,6,1,4.476
1864,12,2830.5,32.286,0.988648125,0.6,8.3,2,0.338,8,1,4.514
1865,12,2831,31.293,1.000217093,-0.1,8.65,2,0.324,8,1,4.64
1866,12,2831.5,36.538,1.005609445,-0.7,8.45,2,0.309,8,1,4.698
1867,12,2832,50.142,0.991624735,-0.5,7.55,2,0.294,8,1,4.586
1868,12,2832.5,58.872,0.951483231,0.7,6.75,2,0.279,6,1,4.493
1869,12,2833,62.932,0.892484179,2.1,6.45,2,0.265,5,1,4.454
1870,12,2833.5,67.306,0.835753968,3,6.5,2,0.25,5,1,4.409
1871,12,2834,67.731,0.794418331,-2.8,10.5,2,0.235,8,1,3.691
1872,12,2837,78.049,0.618884485,-12.1,21.45,2,0.147,2,1,2.608
1873,12,2837.5,75.925,0.631545228,-6.9,19.25,2,0.132,2,1,2.826
1874,12,2838,77.553,0.666424373,-8.4,22.6,2,0.118,3,1,2.84
1875,12,2838.5,71.921,0.710963119,-6.1,23.35,2,0.103,2,1,2.899
1876,12,2839,61.939,0.745230985,-6.5,22.85,2,0.088,3,1,2.917
1877,12,2839.5,51.987,0.765668555,-3.8,18.7,2,0.074,3,1,3.022
1878,12,2840,41.019,0.772761647,1.1,13.45,2,0.059,3,1,3.298
1879,12,2840.5,34.314,0.775537635,3.1,9.25,2,0.044,8,1,3.521
1880,12,2841,36.958,0.782615932,5,7.1,2,0.029,8,1,3.59
1881,12,2841.5,40.572,0.793650718,6.8,7.3,2,0.015,8,1,3.518
1882,1,2853.5,106.813,0.533,9.339,15.222,1,1,2,4,3.5
1883,1,2854,100.938,0.542,8.857,15.313,1,0.977,3,4,3.416
1884,1,2854.5,94.375,0.553,7.097,14.583,1,0.955,3,4,3.195
1885,1,2855,89.813,0.554,7.081,14.11,1,0.932,3,4,2.963
1886,1,2855.5,91.563,0.56,6.733,13.189,1,0.909,3,4,2.979
1887,1,2856,87.188,0.567,6.578,12.806,1,0.886,3,4,3.16
1888,1,2856.5,84.188,0.569,5.569,12.253,1,0.864,3,4,3.223
1889,1,2857,84.625,0.567,4.861,12.229,1,0.841,3,4,3.361
1890,1,2857.5,90.313,0.581,5.634,13.458,1,0.818,3,4,3.395
1891,1,2858,91.563,0.578,6.443,17.922,1,0.795,3,4,3.076
1892,1,2858.5,85.625,0.56,6.897,19.177,1,0.773,3,4,3.135
1893,1,2859,74.188,0.533,4.634,17.827,1,0.75,3,4,3.002
1894,1,2859.5,65.875,0.499,3.571,13.226,1,0.727,3,4,3.16
1895,1,2860,63.625,0.467,2.563,13.013,1,0.705,3,4,2.773
1896,1,2860.5,65.375,0.46,3.922,13.46,1,0.682,3,4,2.541
1897,1,2861,65.813,0.453,3.145,14.97,1,0.659,2,4,2.512
1898,1,2861.5,64.5,0.441,3.31,15.245,1,0.636,2,4,2.666
1899,1,2862,65.313,0.426,2.439,14.602,1,0.614,2,4,2.807
1900,1,2862.5,67.063,0.415,2.877,14.017,1,0.591,2,4,2.941
1901,1,2863,70.25,0.401,2.333,13.585,1,0.568,2,4,2.981
1902,1,2863.5,72.125,0.383,1.926,13.406,1,0.545,2,4,3.078
1903,1,2864,79.563,0.357,2.152,14.205,1,0.523,2,4,3.17
1904,1,2864.5,80.563,0.332,3.078,16.844,1,0.5,2,4,3.107
1905,1,2865,75.813,0.31,5.733,18.242,1,0.477,2,4,3.012
1906,1,2865.5,65.625,0.295,6.937,19.674,1,0.455,2,4,3.014
1907,1,2866,57.25,0.293,7.76,19.584,1,0.432,2,4,2.971
1908,1,2866.5,59.625,0.292,6.294,19.487,1,0.409,2,4,2.947
1909,1,2867,62,0.293,5.391,18.584,1,0.386,2,4,2.787
1910,1,2867.5,68.438,0.307,4.007,17.428,1,0.364,2,4,2.807
1911,1,2868,71.063,0.333,3.218,16.411,1,0.341,2,4,2.838
1912,1,2868.5,71.188,0.371,2.909,14.962,1,0.318,2,4,2.844
1913,1,2869,70.938,0.419,2.838,13.177,1,0.295,2,4,2.76
1914,1,2869.5,66.813,0.463,2.855,12.282,1,0.273,2,4,2.58
1915,1,2870,69.875,0.493,2.702,11.556,1,0.25,2,4,2.703
1916,1,2870.5,73.188,0.5,3.026,11.769,1,0.227,2,4,2.795
1917,1,2871,81,0.486,3.352,12.322,1,0.205,2,4,2.938
1918,1,2871.5,82.188,0.457,3.945,13.144,1,0.182,2,4,2.691
1919,1,2872,82.063,0.421,5.444,15.21,1,0.159,2,4,2.654
1920,1,2872.5,77.375,0.38,6.592,16.358,1,0.136,2,4,2.75
1921,1,2873,74.75,0.341,6.672,16.326,1,0.114,3,4,2.891
1922,1,2873.5,73.688,0.31,6.614,17.409,1,0.091,5,4,2.922
1923,1,2874,76.25,0.295,7.123,19.977,1,0.068,5,4,2.981
1924,1,2874.5,73.938,0.301,10.693,21.143,1,0.045,2,4,3.065
1925,1,2875,75.5,0.323,8.346,20.17,1,0.023,3,4,3.133
1926,0,2875.5,77.938,0.35,5.703,16.27,2,1,5,4,3.32
1927,0,2876,85.75,0.384,1.07,13.579,2,0.983,5,4,3.662
1928,0,2876.5,81.875,0.438,0.969,9.822,2,0.966,5,4,4.394
1929,0,2877,75.125,0.518,1.062,7.629,2,0.948,8,4,4.562
1930,0,2877.5,73.375,0.614,0.67,6.898,2,0.931,8,4,4.894
1931,0,2878,79.938,0.696,0.442,6.442,2,0.914,8,4,5.121
1932,0,2878.5,89.5,0.749,0.54,6.54,2,0.897,8,4,5.098
1933,0,2879,85.813,0.767,1.25,6.905,2,0.879,6,4,5.008
1934,0,2879.5,75.563,0.751,2.104,7.075,2,0.862,6,4,4.695
1935,0,2880,60.156,0.724,2.47,8.125,2,0.845,5,4,4.359
1936,0,2880.5,55.938,0.703,2.639,9.324,2,0.828,5,4,3.91
1937,0,2881,55.063,0.685,2.932,10.984,2,0.81,6,4,3.461
1938,0,2881.5,58.844,0.658,4.265,11.75,2,0.793,4,4,3.434
1939,0,2882,55.906,0.622,4.477,11.734,2,0.776,4,4,3.473
1940,0,2882.5,54.781,0.576,3.558,11.383,2,0.759,4,4,3.412
1941,0,2883,56.375,0.53,2.147,10.89,2,0.741,4,4,3.527
1942,0,2883.5,65.125,0.498,2.587,11.329,2,0.724,6,4,3.424
1943,0,2884,67.813,0.487,5.048,12.872,2,0.707,6,4,3.441
1944,0,2884.5,64.938,0.495,7.595,14.28,2,0.69,4,4,3.201
1945,0,2885,58.5,0.511,9.249,16.044,2,0.672,7,4,3.19
1946,0,2885.5,61.313,0.523,8.082,15.111,2,0.655,7,4,3.244
1947,0,2886,80.563,0.529,6.129,13.842,2,0.638,7,4,3.67
1948,0,2886.5,104.438,0.54,4.233,11.49,2,0.621,7,4,4.227
1949,0,2887,116.5,0.566,2.686,11.084,2,0.603,8,4,4.742
1950,0,2887.5,110.875,0.612,1.667,10.638,2,0.586,8,4,4.867
1951,0,2888,109.313,0.664,0.755,10.866,2,0.569,8,4,4.891
1952,0,2888.5,108.313,0.704,0.975,10.402,2,0.552,8,4,5.223
1953,0,2889,111.688,0.727,1.09,10.628,2,0.534,6,4,5.059
1954,0,2889.5,100.063,0.733,1.139,9.993,2,0.517,6,4,5.258
1955,0,2890,100.063,0.733,1.139,9.993,2,0.517,6,4,5.258
1956,0,2890.5,95,0.73,1.311,9.48,2,0.5,8,4,5.246
1957,0,2891,80.563,0.72,1.565,8.933,2,0.483,8,4,5.488
1958,0,2891.5,63.031,0.7,1.23,8.487,2,0.466,6,4,5.863
1959,0,2892,43.813,0.667,0.702,8.527,2,0.448,6,4,5.715
1960,0,2892.5,33.625,0.628,0.043,8.551,2,0.431,8,4,5.848
1961,0,2893,29.656,0.591,0.472,9.098,2,0.414,8,4,5.187
1962,0,2893.5,26.719,0.559,0.413,10.524,2,0.397,6,4,5.047
1963,0,2894,22.641,0.531,1.692,11.687,2,0.379,6,4,4.75
1964,0,2894.5,20.953,0.5,1.298,12.667,2,0.362,8,4,4.797
1965,0,2895,22.562,0.47,0.924,12.748,2,0.345,8,4,4.852
1966,0,2895.5,24.406,0.441,-0.136,12.49,2,0.328,8,4,4.914
1967,0,2896,24.875,0.418,0.299,12.006,2,0.31,8,4,5.07
1968,0,2896.5,25.078,0.407,0.616,11.64,2,0.293,8,4,4.996
1969,0,2897,24.422,0.408,0.018,12.872,2,0.276,8,4,4.785
1970,0,2897.5,27.781,0.415,-0.731,13.719,2,0.259,8,4,4.699
1971,0,2898,29.734,0.429,-0.414,14.037,2,0.241,8,4,4.914
1972,0,2898.5,39.656,0.446,0.486,12.649,2,0.224,8,4,4.953
1973,0,2899,48.75,0.462,1.505,11.727,2,0.207,8,4,4.492
1974,0,2899.5,52.406,0.486,1.367,11.133,2,0.19,8,4,3.815
1975,0,2900,50.188,0.522,1.325,10.98,2,0.172,6,4,3.693
1976,0,2900.5,54.906,0.567,1.359,10.213,2,0.155,5,4,3.58
1977,0,2901,68.063,0.625,2.214,9.7,2,0.138,8,4,3.863
1978,0,2901.5,79.813,0.702,3.406,9.289,2,0.121,6,4,3.871
1979,0,2902,88.5,0.764,5.345,9.743,2,0.103,4,4,4.004
1980,0,2902.5,85.188,0.799,5.84,10.127,2,0.086,4,4,3.775
1981,0,2903,74.188,0.795,4.279,8.905,2,0.069,4,4,4.148
1982,0,2903.5,74.188,0.795,4.279,8.905,2,0.069,4,4,4.148
1983,0,2904,55.406,0.739,2.334,6.504,2,0.052,5,4,4.258
1984,0,2904.5,47.875,0.676,0.446,4.388,2,0.034,6,4,4.797
1985,0,2905,58.219,0.667,1.984,5.926,2,0.017,8,4,4.113
1986,0,2905.5,79.25,0.671,1.088,17.369,1,1,8,4,3.49
1987,3,2906,93.125,0.664,1.913625,27.246,1,0.971,3,4,3.057
1988,3,2906.5,94.25,0.649,1.395,27.267,1,0.941,3,4,2.682
1989,3,2907,84.875,0.612,0.808,20.627,1,0.912,3,4,3.076
1990,3,2907.5,77.125,0.568,2.991,14.587,1,0.882,3,4,3.299
1991,3,2908,70.563,0.568,4.263,13.462,1,0.853,3,4,3.611
1992,3,2908.5,61.813,0.581,5.689,12.719,1,0.824,3,4,3.256
1993,3,2909,62.188,0.581,5.641,12.67,1,0.794,2,4,3.354
1994,3,2909.5,62.563,0.569,5.791,11.446,1,0.765,2,4,3.25
1995,3,2910,74.5,0.555,5.529,11.073,1,0.735,2,4,3.342
1996,3,2910.5,84.625,0.533,5.446,13.499,1,0.706,2,4,3.15
1997,3,2911,94.25,0.525,4.813,17.55,1,0.676,3,4,3.029
1998,3,2911.5,101,0.531,6.429,21.452,1,0.647,3,4,2.844
1999,3,2912,97.75,0.54,5.759,23.636,1,0.618,3,4,2.75
2000,3,2912.5,90.063,0.551,5.239,21.519,1,0.588,3,4,2.699
2001,3,2913,79.625,0.573,3.499,17.839,1,0.559,2,4,2.885
2002,3,2913.5,73.813,0.601,4.323,12.376,1,0.529,2,4,3.262
2003,3,2914,77.438,0.636,4.629,9.483,1,0.5,2,4,3.418
2004,3,2914.5,72.625,0.681,3.464,7.522,1,0.471,2,4,3.373
2005,3,2915,69.813,0.716,2.422,7.393,1,0.441,2,4,3.232
2006,3,2915.5,65.438,0.728,1.631,7.403,1,0.412,2,4,3.231
2007,3,2916,65.875,0.719,1.158,7.386,1,0.382,2,4,3.356
2008,3,2916.5,67.25,0.693,0.916,7.483,1,0.353,2,4,3.398
2009,3,2917,67.875,0.662,0.58,8.404,1,0.324,2,4,3.348
2010,3,2917.5,75,0.623,0.896,8.381,1,0.294,2,4,3.348
2011,3,2918,80.938,0.578,1.247,9.3,1,0.265,2,4,3.457
2012,3,2918.5,86.75,0.55,2.513,11.256,1,0.235,2,4,3.223
2013,3,2919,92.125,0.528,1.859,15.28,1,0.206,2,4,2.879
2014,3,2919.5,95,0.504,2.565,16.331,1,0.176,2,4,2.732
2015,3,2920,98.625,0.498,2.98,17.43,1,0.147,2,4,3.008
2016,3,2920.5,97.5,0.518,6.042,19.691,1,0.118,2,4,3.213
2017,3,2921,92.813,0.528,5.913,24.702,1,0.088,3,4,2.959
2018,3,2921.5,72.375,0.551,5.425,24.214,1,0.059,3,4,2.805
2019,2,2922,48.281,0.596,3.01,19.402,1,0.029,8,4,2.906
2020,2,2922.5,27.25,0.631,2.861,13.545,2,1,8,4,3.561
2021,2,2923,19.875,0.675,2.844,9.412,2,0.95,8,4,3.807
2022,2,2923.5,16.906,0.766,2.21,7.409,2,0.9,8,4,3.805
2023,2,2924,18.391,0.845,1.437,6.18,2,0.85,8,4,4.094
2024,2,2924.5,21.719,0.905,1.495,5.097,2,0.8,6,4,4.418
2025,2,2925,25.75,0.961,1.218,4.592,2,0.75,6,4,4.758
2026,2,2925.5,26.438,0.992,1.619,4.192,2,0.7,8,4,5.156
2027,2,2926,28.031,0.971,1.547,4.459,2,0.65,8,4,5.051
2028,2,2926.5,28.875,0.944,0.892,4.723,2,0.6,8,4,5.047
2029,2,2927,33.031,0.928,0.322,5.977,2,0.55,8,4,4.406
2030,2,2927.5,34.469,0.919,1.558,6.645,2,0.5,8,4,3.904
2031,2,2928,36.875,0.92,2.585,6.643,2,0.45,5,4,3.609
2032,2,2928.5,38.688,0.933,1.968,6.138,2,0.4,5,4,3.785
2033,2,2929,42.625,0.941,0.845,5.014,2,0.35,5,4,4.312
2034,2,2929.5,42.031,0.938,0.339,3.713,2,0.3,5,4,4.598
2035,2,2930,37.5,0.929,0.3,2.873,2,0.25,6,4,4.875
2036,2,2930.5,33.281,0.919,0.546,2.774,2,0.2,6,4,4.141
2037,2,2931,38.594,0.893,0.7,3.841,2,0.15,8,4,3.826
2038,2,2931.5,52.688,0.847,0.82,4.99,2,0.1,8,4,3.291
2039,5,2932,63.938,0.782,1.615,6.93,2,0.05,2,4,3.393
2040,5,2932.5,74,0.721,3.299,9.299,1,1,2,4,3.18
2041,5,2933,79.813,0.676,4.893,12.49,1,0.955,2,4,3.08
2042,5,2933.5,91.25,0.653,6.112,15.422,1,0.909,2,4,2.992
2043,5,2934,98.25,0.643,5.027,15.822,1,0.864,2,4,3.082
2044,5,2934.5,98.625,0.623,3.709,13.82,1,0.818,2,4,3.443
2045,5,2935,86.5,0.594,2.686,10.4,1,0.773,2,4,3.684
2046,5,2935.5,77.313,0.567,2.959,8.614,1,0.727,2,4,3.77
2047,5,2936,71.938,0.546,4.279,8.905,1,0.682,3,4,3.754
2048,5,2936.5,75.75,0.535,5.234,12.491,1,0.636,3,4,3.598
2049,5,2937,83.563,0.535,6.867,17.206,1,0.591,3,4,3.342
2050,5,2937.5,93.813,0.539,7.596,20.333,1,0.545,3,4,3.08
2051,5,2938,99.5,0.538,7.613,18.754,1,0.5,3,4,3.023
2052,5,2938.5,90.813,0.532,5.035,16.059,1,0.455,3,4,3.1
2053,5,2939,79.813,0.534,4.116,13.315,1,0.409,3,4,3.309
2054,5,2939.5,73.313,0.535,3.499,12.809,1,0.364,2,4,3.316
2055,5,2940,67.625,0.547,3.858,10.888,1,0.318,1,4,3.494
2056,5,2940.5,68.063,0.576,3.046,9.502,1,0.273,1,4,3.527
2057,5,2941,67.625,0.597,2.454,8.337,1,0.227,1,4,3.574
2058,5,2941.5,73.688,0.597,3.569,9.908,1,0.182,1,4,3.209
2059,5,2942,79.5,0.625,2.096,20.658,1,0.136,3,4,2.682
2060,5,2942.5,82.5,0.658,-0.258,26.186,1,0.091,3,4,2.498
2061,5,2943,78.75,0.66,-3.639,26.344,1,0.045,3,4,2.648
2062,5,2943.5,60.25,0.651,-5.054,17.847,2,1,3,4,4.438
2063,4,2944,37.125,0.64,-1.233,11.731,2,0.958,8,4,5.324
2064,4,2944.5,20.75,0.624,2.222,9.936,2,0.917,8,4,5.52
2065,4,2945,14.414,0.657,1.528,11.411,2,0.875,8,4,5.152
2066,4,2945.5,14.117,0.721,-0.348,12.506,2,0.833,8,4,5.023
2067,4,2946,15.938,0.76,-0.907,10.917,2,0.792,8,4,4.644
2068,4,2946.5,16.797,0.779,-0.693,9.19,2,0.75,8,4,5.152
2069,4,2947,18.25,0.795,0.198,7.566,2,0.708,8,4,4.918
2070,4,2947.5,18.813,0.799,0.198,7.566,2,0.667,8,4,4.918
2071,4,2948,22.641,0.802,1.626,6.48,2,0.625,8,4,4.731
2072,4,2948.5,28.969,0.808,3.541,5.541,2,0.583,8,4,4.059
2073,4,2949,30.5,0.813,4.486,4.889,2,0.542,8,4,4.16
2074,4,2949.5,28.75,0.816,3.868,5.067,2,0.5,8,4,4.394
2075,4,2950,23.406,0.822,2.603,6.088,2,0.458,8,4,4.926
2076,4,2950.5,20.359,0.828,1.714,6.685,2,0.417,8,4,5.144
2077,4,2951,16.828,0.84,1.235,6.089,2,0.375,8,4,5.406
2078,4,2951.5,19.484,0.854,1.365,4.739,2,0.333,8,4,5.324
2079,4,2952,23.141,0.873,1.311,3.767,2,0.292,6,4,5.41
2080,4,2952.5,26.719,0.898,-0.026,4.372,2,0.25,6,4,4.977
2081,4,2953,26.688,0.907,-0.705,4.611,2,0.208,6,4,5.129
2082,4,2953.5,25.75,0.882,-0.482,4.144,2,0.167,6,4,5.184
2083,4,2954,32.906,0.839,0.03,3.632,2,0.125,8,4,5.223
2084,7,2954.5,55.469,0.795,1.023,4.397,2,0.083,3,4,4.762
2085,7,2955,81.375,0.741,2.505,6.675,2,0.042,3,4,4.004
2086,7,2955.5,98.563,0.688,4.586,10.013,1,1,2,4,3.711
2087,7,2956,102.375,0.643,5.74,12.424,1,0.962,2,4,3.527
2088,7,2956.5,102.188,0.601,6.552,13.809,1,0.923,2,4,3.486
2089,7,2957,101.25,0.577,5.038,13.663,1,0.885,2,4,2.959
2090,7,2957.5,102.875,0.572,3.579,13.462,1,0.846,2,4,2.713
2091,7,2958,103.25,0.572,2.959,13.643,1,0.808,2,4,2.947
2092,7,2958.5,100.688,0.577,2.847,12.73,1,0.769,2,4,3.074
2093,7,2959,95.063,0.59,2.977,12.404,1,0.731,2,4,3.424
2094,7,2959.5,89,0.607,3.223,11.621,1,0.692,2,4,3.369
2095,7,2960,89.125,0.624,2.792,11.417,1,0.654,2,4,3.596
2096,7,2960.5,83.063,0.642,2.1,10.498,1,0.615,2,4,3.648
2097,7,2961,76.563,0.652,1.783,10.18,1,0.577,2,4,3.51
2098,7,2961.5,73.25,0.654,1.856,10.254,1,0.538,2,4,3.242
2099,7,2962,79.438,0.655,2.849,11.018,1,0.5,2,4,3.176
2100,7,2962.5,89,0.653,3.64,11.692,1,0.462,2,4,3.17
2101,7,2963,85.5,0.641,3.638,12.036,1,0.423,2,4,3.131
2102,7,2963.5,80.5,0.616,3.192,11.701,1,0.385,2,4,3.123
2103,7,2964,73.375,0.584,3.028,11.425,1,0.346,2,4,3.065
2104,7,2964.5,74.75,0.546,3.842,11.783,1,0.308,2,4,2.984
2105,7,2965,69.063,0.513,4.388,12.897,1,0.269,2,4,2.895
2106,7,2965.5,68.375,0.489,5.143,13.997,1,0.231,2,4,2.889
2107,7,2966,68.313,0.473,4.295,14.406,1,0.192,2,4,3.09
2108,7,2966.5,76.813,0.462,5.523,17.231,1,0.154,2,4,3.201
2109,7,2967,89.875,0.467,6.978,20.171,1,0.115,2,4,3.08
2110,7,2967.5,92.75,0.471,8.101,20.61,1,0.077,3,4,3.143
2111,7,2968,84.875,0.467,5.888,17.256,1,0.038,3,4,3.512
2112,6,2968.5,58.375,0.462,3.841,13.151,2,1,5,4,4.285
2113,6,2969,37.969,0.467,3.483,12.337,2,0.917,5,4,4.543
2114,6,2969.5,21.266,0.48,3.206,13.2,2,0.833,8,4,4.551
2115,6,2970,17.641,0.513,1.941,14.221,2,0.75,8,4,4.719
2116,6,2970.5,15.586,0.548,1.257,13.538,2,0.667,8,4,4.656
2117,6,2971,15,0.574,1.316,12.112,2,0.583,8,4,4.336
2118,6,2971.5,13.617,0.596,1.367,11.133,2,0.5,8,4,4.441
2119,6,2972,16.25,0.624,0.521,9.831,2,0.417,8,4,4.547
2120,6,2972.5,18.781,0.626,-0.205,8.994,2,0.333,8,4,4.711
2121,6,2973,23.219,0.602,-0.073,7.641,2,0.25,8,4,4.582
2122,6,2973.5,28.328,0.565,2.51,8.281,2,0.167,8,4,3.936
2123,6,2974,45.063,0.533,4.381,11.293,2,0.083,8,4,3.328
2124,9,2974.5,65.125,0.523,5.516,14.943,1,1,2,4,2.809
2125,9,2975,83.938,0.526,3.957,16.355,1,0.958,2,4,2.709
2126,9,2975.5,82.563,0.515,2.854,14.334,1,0.917,2,4,2.936
2127,9,2976,75.5,0.493,1.497,11.491,1,0.875,2,4,3.275
2128,9,2976.5,66,0.473,1.604,9.773,1,0.833,2,4,3.52
2129,9,2977,67.313,0.473,1.75,9.236,1,0.792,2,4,3.4
2130,9,2977.5,71.5,0.507,1.75,9.236,1,0.75,2,4,3.4
2131,9,2978,81.25,0.564,2.996,10.481,1,0.708,2,4,3.316
2132,9,2978.5,90.375,0.614,4.566,11.596,1,0.667,2,4,3.147
2133,9,2979,92.813,0.646,5.413,12.898,1,0.625,2,4,3.184
2134,9,2979.5,87.125,0.66,4.698,12.294,1,0.583,2,4,3.109
2135,9,2980,77.563,0.658,2.914,10.856,1,0.542,2,4,3.238
2136,9,2980.5,73.375,0.655,1.93,8.959,1,0.5,2,4,3.336
2137,9,2981,73.438,0.663,1.241,8.036,1,0.458,2,4,3.371
2138,9,2981.5,75.25,0.664,1.355,7.922,1,0.417,2,4,3.289
2139,9,2982,76.938,0.651,1.622,8.534,1,0.375,2,4,3.127
2140,9,2982.5,80.188,0.611,1.913,9.171,1,0.333,2,4,3.106
2141,9,2983,88.5,0.564,1.97,9.456,1,0.292,2,4,3.275
2142,9,2983.5,98.5,0.526,1.98,10.032,1,0.25,2,4,3.277
2143,9,2984,107.125,0.519,4.313,13.167,1,0.208,2,4,3.26
2144,9,2984.5,108.75,0.535,6.545,20.311,1,0.167,2,4,2.822
2145,9,2985,94.563,0.549,9.423,25.587,1,0.125,3,4,2.816
2146,8,2985.5,66.813,0.567,6.296,23.489,1,0.083,5,4,3.065
2147,8,2986,38.781,0.588,1.993,17.245,1,0.042,8,4,4.199
2148,8,2986.5,21.016,0.611,-0.483,11.225,2,1,8,4,5.238
2149,8,2987,17.484,0.665,0.898,6.67,2,0.9,8,4,5.551
2150,8,2987.5,16.234,0.753,-0.429,6.483,2,0.8,8,4,5.336
2151,8,2988,16.672,0.832,-0.616,6.524,2,0.7,8,4,5.586
2152,8,2988.5,20.172,0.903,1.022,6.449,2,0.6,8,4,4.809
2153,8,2989,26.953,0.949,2.365,7.108,2,0.5,4,4,4.602
2154,8,2989.5,37.594,0.931,2.837,7.124,2,0.4,5,4,4.586
2155,8,2990,41.188,0.838,2.13,6.756,2,0.3,5,4,5.32
2156,8,2990.5,43.531,0.684,1.667,5.608,2,0.2,5,4,5.254
2157,8,2991,42.594,0.524,2.746,8.29,2,0.1,6,4,3.469
